MSOA21CD,MSOA21NM,nca_name,overlap_percentage,overlap_type,total_employment,agri_soc_121,agri_soc_511,agri_soc_911,total_agri_employment,agri_percentage_121,agri_percentage_511,agri_percentage_911,total_agri_percentage,skill_matched_employment,skill_matched_percentage,C2021_OCC_105_NAME_top_1,C2021_OCC_105_NAME_top_2,C2021_OCC_105_NAME_top_3,C2021_OCC_105_NAME_top_4,C2021_OCC_105_NAME_top_5,OBS_VALUE_top_1,OBS_VALUE_top_2,OBS_VALUE_top_3,OBS_VALUE_top_4,OBS_VALUE_top_5,shannon_diversity,simpson_diversity,effective_occupations,top_1_concentration,top_3_concentration,top_5_concentration,hhi,occupations_over_1pct,occupations_over_2pct,occupations_over_5pct,dominance_ratio,concentration_category
E02003931,Cornwall 001,The Culm,99.94379877778728,Fully Within,4248,6,86,15,107,0.14124293785310735,2.024482109227872,0.3531073446327684,2.5188323917137474,176,4.143126177024483,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,613 Caring Personal Services,922 Elementary Cleaning Occupations,231 Teaching and other Educational Professionals,300,246,220,170,147,4.089385875743189,0.9751939319622217,40.312716972196284,7.062146892655368,18.03201506591337,25.49435028248588,248.06068037778275,28,16,3,1.2195121951219512,Diverse
E02004222,Torridge 003,The Culm,99.77526238855762,Fully Within,2583,4,42,13,59,0.15485869144405728,1.6260162601626018,0.5032907471931862,2.2841656987998453,129,4.994192799070848,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,922 Elementary Cleaning Occupations,231 Teaching and other Educational Professionals,259,165,110,94,92,4.041912886885937,0.9717481810623648,35.39595104327481,10.02710027100271,20.67363530778165,27.87456445993032,282.5181893763521,32,12,2,1.5696969696969696,Highly Concentrated (10%+ in 1 occupation)
E02004188,North Devon 014,The Culm,88.35433039606956,Partially Within,3164,67,374,77,518,2.117572692793932,11.820480404551201,2.433628318584071,16.371681415929203,165,5.214917825537294,511 Agricultural and Related Trades,531 Construction and Building Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,112 Production Managers and Directors,374,142,129,100,97,4.061024584054746,0.9703527036940549,33.72988854297228,11.820480404551201,20.385587863463968,26.61188369152971,296.4729630594504,29,13,1,2.633802816901408,Highly Concentrated (10%+ in 1 occupation)
E02004232,West Devon 004,The Culm,56.02455821642827,Partially Within,3313,47,340,66,453,1.4186537881074555,10.262601871415637,1.9921521279806822,13.673407787503772,157,4.738907334741926,511 Agricultural and Related Trades,531 Construction and Building Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,231 Teaching and other Educational Professionals,340,142,140,104,98,4.088362792409685,0.9732806278880708,37.426029167561744,10.262601871415637,18.774524600060367,24.871717476607305,267.19372111929255,28,14,1,2.394366197183099,Highly Concentrated (10%+ in 1 occupation)
E02004164,Mid Devon 001,The Culm,43.81497025343662,Partially Within,3267,68,301,67,436,2.081420263238445,9.21334557698194,2.050811141720233,13.345576981940619,160,4.897459442913989,511 Agricultural and Related Trades,613 Caring Personal Services,531 Construction and Building Trades,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,301,142,134,127,120,4.097653423231279,0.9743843720525135,39.03866819310688,9.21334557698194,17.661463116008573,25.22191613100704,256.1562794748648,29,14,1,2.119718309859155,Diverse
E02003934,Cornwall 004,The Culm,65.21426202117166,Partially Within,3123,35,277,61,373,1.1207172590457892,8.869676593019532,1.9532500800512327,11.943643932116554,167,5.347422350304195,511 Agricultural and Related Trades,613 Caring Personal Services,531 Construction and Building Trades,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,277,172,152,130,108,4.056340497853368,0.9732841634720508,37.43098214251448,8.869676593019532,19.24431636247198,26.86519372398335,267.1583652794913,30,15,2,1.6104651162790697,Diverse
E02004173,Mid Devon 010,The Culm,72.62279236825438,Partially Within,3698,62,279,70,411,1.6765819361817198,7.54461871281774,1.8929150892374256,11.114115738236885,178,4.813412655489454,511 Agricultural and Related Trades,613 Caring Personal Services,231 Teaching and other Educational Professionals,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,279,179,156,152,125,4.16318728191436,0.9771188788116068,43.70415207220106,7.54461871281774,16.60356949702542,24.09410492157923,228.8112118839324,29,11,1,1.558659217877095,Diverse
E02004172,Mid Devon 009,The Culm,89.02079728562973,Partially Within,3132,46,218,78,342,1.4687100893997445,6.960408684546615,2.490421455938697,10.919540229885058,171,5.459770114942529,511 Agricultural and Related Trades,531 Construction and Building Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,218,150,145,126,105,4.135247829770066,0.9769128136371718,43.31406973047441,6.960408684546615,16.379310344827587,23.754789272030653,230.87186362828234,30,13,1,1.4533333333333331,Diverse
E02004187,North Devon 013,The Culm,41.148827666068925,Partially Within,4928,60,387,84,531,1.2175324675324677,7.853084415584416,1.7045454545454544,10.775162337662337,276,5.60064935064935,511 Agricultural and Related Trades,613 Caring Personal Services,531 Construction and Building Trades,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,387,331,209,208,155,4.1226562579214185,0.97523172976577,40.37423649464174,7.853084415584416,18.810876623376625,26.176948051948052,247.6827023423006,31,12,2,1.1691842900302116,Diverse
E02004231,West Devon 003,The Culm,15.713387556777406,Partially Within,3137,24,246,46,316,0.7650621613006057,7.841887153331208,1.4663691424928276,10.07331845712464,119,3.793433216448836,511 Agricultural and Related Trades,231 Teaching and other Educational Professionals,531 Construction and Building Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,246,122,119,113,99,4.151655677496463,0.9772709835989444,43.996624506529685,7.841887153331208,15.524386356391457,22.28243544788014,227.29016401055648,27,15,1,2.0163934426229506,Diverse
E02003936,Cornwall 006,The Culm,11.385228189942104,Partially Within,3751,38,291,46,375,1.0130631831511596,7.757931218341775,1.2263396427619302,9.997334044254865,184,4.905358571047721,511 Agricultural and Related Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,821 Road Transport Drivers,291,198,180,177,120,4.125490001799444,0.9756033421746025,40.98922103006167,7.757931218341775,17.83524393495068,25.753132498000532,243.96657825397455,31,12,2,1.4696969696969695,Diverse
E02004171,Mid Devon 008,The Culm,10.494180569723511,Partially Within,4210,47,239,55,341,1.1163895486935866,5.676959619952495,1.3064133016627077,8.099762470308788,190,4.513064133016627,511 Agricultural and Related Trades,613 Caring Personal Services,231 Teaching and other Educational Professionals,113 Functional Managers and Directors,711 Sales Assistants and Retail Cashiers,239,188,178,144,143,4.200550111142957,0.9794479832544388,48.657025360588136,5.676959619952495,14.370546318289787,21.187648456057005,205.5201674556113,34,14,1,1.271276595744681,Diverse
E02003933,Cornwall 003,The Culm,36.325943736706314,Partially Within,3103,15,185,44,244,0.4834031582339671,5.9619722848855945,1.4179825974863036,7.863358040605865,157,5.059619722848856,531 Construction and Building Trades,511 Agricultural and Related Trades,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,122 Managers and Proprietors in Hospitality and Leisure Services,196,185,170,149,114,4.085243568961837,0.9752598739859517,40.420165985903374,6.316467934257171,17.75700934579439,26.232678053496617,247.40126014048343,30,13,3,1.0594594594594595,Diverse
E02004201,Teignbridge 001,The Culm,66.73438070771786,Partially Within,2541,32,141,26,199,1.2593467138921683,5.548996458087367,1.023219205037387,7.8315623770169225,79,3.109012199921291,511 Agricultural and Related Trades,113 Functional Managers and Directors,613 Caring Personal Services,231 Teaching and other Educational Professionals,112 Production Managers and Directors,141,113,113,94,91,4.1677787106704285,0.9786018544202509,46.73302161970455,5.548996458087367,14.443132624950806,21.723730814639904,213.981455797491,32,14,1,1.247787610619469,Diverse
E02004165,Mid Devon 002,The Culm,17.15039245892931,Partially Within,4421,26,132,41,199,0.5881022393123727,2.985749830355123,0.9273919927618186,4.501244062429315,308,6.966749604161953,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,531 Construction and Building Trades,821 Road Transport Drivers,231 Teaching and other Educational Professionals,231,229,222,161,134,4.156350152910723,0.9783351353917815,46.15768517753191,5.225062203121466,15.426374123501471,22.09907260800724,216.6486460821844,30,16,3,1.0087336244541485,Diverse
E02004186,North Devon 012,The Culm,90.51340624703829,Partially Within,4931,20,130,30,180,0.4055972419387548,2.6363820726019065,0.6083958629081322,3.6503751774487934,248,5.02940580004056,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,231 Teaching and other Educational Professionals,821 Road Transport Drivers,305,282,209,170,139,4.168163281951506,0.9782427225996587,45.96163304809054,6.1853579395660105,16.14277022916244,22.409247617116204,217.57277400341297,30,14,2,1.0815602836879432,Diverse
E02004230,West Devon 002,The Culm,40.341961512810876,Partially Within,3499,10,79,27,116,0.2857959416976279,2.2577879394112603,0.7716490425835952,3.3152329236924833,278,7.945127179194056,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,821 Road Transport Drivers,926 Other Elementary Services Occupations,215,204,160,153,145,4.1135739043954285,0.976675244901148,42.87290459264966,6.144612746498999,16.547585024292655,25.064304086881968,233.2475509885199,32,14,2,1.0539215686274508,Diverse
E02004168,Mid Devon 005,The Culm,10.392336222268394,Partially Within,2880,8,43,15,66,0.2777777777777778,1.4930555555555556,0.5208333333333333,2.2916666666666665,316,10.972222222222221,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,531 Construction and Building Trades,821 Road Transport Drivers,811 Process Operatives,200,195,123,121,118,4.0843255043730915,0.9749295910493827,39.88766206286308,6.944444444444445,17.98611111111111,26.28472222222222,250.70408950617286,33,12,2,1.0256410256410258,Diverse
E02003935,Cornwall 005,The Culm,67.42554168365189,Partially Within,4638,10,65,26,101,0.21561017680034494,1.4014661492022424,0.5605864596808969,2.1776627856834843,404,8.710651142733937,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,531 Construction and Building Trades,811 Process Operatives,463,329,242,175,157,3.9997010008206075,0.9698616208492716,33.18028467950418,9.982751185855971,22.29409228115567,29.452350150927124,301.38379150728343,29,13,3,1.4072948328267476,Concentrated (20%+ in top 3)
E02004153,Exeter 005,The Culm,15.594479055605287,Partially Within,3888,2,32,10,44,0.051440329218107,0.823045267489712,0.257201646090535,1.131687242798354,181,4.655349794238683,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,821 Road Transport Drivers,231 Teaching and other Educational Professionals,531 Construction and Building Trades,248,245,186,133,131,4.127861958216208,0.9768092495215838,43.12063988315971,6.378600823045268,17.463991769547324,24.254115226337447,231.90750478416228,31,13,2,1.0122448979591838,Diverse
E02004160,Exeter 012,The Culm,17.261739023707744,Partially Within,3420,0,19,4,23,0,0.5555555555555556,0.11695906432748539,0.672514619883041,133,3.888888888888889,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,821 Road Transport Drivers,531 Construction and Building Trades,231 Teaching and other Educational Professionals,206,195,164,137,126,4.105821526656217,0.9766767552409288,42.87568090675152,6.023391812865498,16.52046783625731,24.210526315789473,233.23244759071167,31,14,2,1.0564102564102564,Diverse
E02005754,Hambleton 005,Vale of Mowbray,100.00000000000114,Fully Within,3493,50,165,25,240,1.43143429716576,4.723733180647009,0.71571714858288,6.8708846263956485,178,5.095906097910106,511 Agricultural and Related Trades,613 Caring Personal Services,711 Sales Assistants and Retail Cashiers,113 Functional Managers and Directors,231 Teaching and other Educational Professionals,165,148,143,134,107,4.211014100874923,0.9803258719803518,50.8281738840634,4.723733180647009,13.054680790151732,19.954194102490696,196.74128019648145,35,14,0,1.114864864864865,Diverse
E02007042,Hambleton 012,Vale of Mowbray,100.00000000001472,Fully Within,3194,16,56,17,89,0.5009392611145899,1.7532874139010644,0.5322479649342517,2.786474639949906,233,7.294927989981215,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,922 Elementary Cleaning Occupations,821 Road Transport Drivers,223 Nursing and Midwifery Professionals,225,194,105,97,96,4.161048572673411,0.9776057487250084,44.654317204912935,7.0444583594239205,16.40576080150282,22.44834063869756,223.9425127499158,32,12,2,1.1597938144329898,Diverse
E02007043,Hambleton 013,Vale of Mowbray,99.99999999999693,Fully Within,3015,9,42,16,67,0.2985074626865672,1.3930348258706469,0.5306799336650083,2.2222222222222223,285,9.45273631840796,711 Sales Assistants and Retail Cashiers,613 Caring Personal Services,922 Elementary Cleaning Occupations,925 Elementary Storage Occupations,821 Road Transport Drivers,240,188,144,119,106,4.070848564277827,0.9742245103944072,38.79654723544098,7.960199004975125,18.971807628524047,26.434494195688224,257.7548960559282,32,11,2,1.2765957446808511,Diverse
E02005752,Hambleton 003,Vale of Mowbray,49.79293835179346,Partially Within,3624,71,304,49,424,1.9591611479028697,8.388520971302428,1.3520971302428255,11.699779249448124,183,5.049668874172186,511 Agricultural and Related Trades,231 Teaching and other Educational Professionals,613 Caring Personal Services,112 Production Managers and Directors,711 Sales Assistants and Retail Cashiers,304,143,135,128,123,4.165856573800304,0.977047181166518,43.56763355537273,8.388520971302428,16.05960264900662,22.985651214128037,229.52818833481965,30,11,1,2.125874125874126,Diverse
E02005782,Richmondshire 001,Vale of Mowbray,13.215966544065083,Partially Within,3624,61,232,56,349,1.683222958057395,6.401766004415011,1.545253863134658,9.630242825607064,133,3.6699779249448126,511 Agricultural and Related Trades,231 Teaching and other Educational Professionals,112 Production Managers and Directors,125 Managers and Proprietors in Other Services,113 Functional Managers and Directors,232,142,140,134,133,4.1748212842022125,0.9787908303242061,47.149417694616375,6.401766004415011,14.183222958057396,21.550772626931565,212.09169675793945,33,13,1,1.6338028169014083,Diverse
E02005756,Hambleton 007,Vale of Mowbray,76.54895014540875,Partially Within,3369,59,155,62,276,1.7512615019293558,4.600771742356782,1.8403086969427132,8.19234194122885,143,4.244582962303354,411 Administrative Occupations: Government and Related Organisations,331 Protective Service Occupations,511 Agricultural and Related Trades,112 Production Managers and Directors,113 Functional Managers and Directors,217,177,155,97,97,4.135509168307099,0.9780381088867374,45.533419451119464,6.441080439299496,16.295636687444347,22.054021964974773,219.6189111326262,35,15,2,1.2259887005649717,Diverse
